geneId	seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	gene_name	gene_type
ENSMUSG00000116605.1	chr16	44804026	44804061	36	*	chr16:44804025-44804061	0	+	Promoter (1-2kb)	16	44803545	44805504	1960	2	ENSMUST00000231348.1	1443	Gm19142	processed_pseudogene
ENSMUSG00000036172.17	chr16	44960053	44960118	66	*	chr16:44960052-44960118	0	-	3' UTR	16	44943749	44960867	17119	1	ENSMUST00000166731.1	16304	Cd200r3	protein_coding
ENSMUSG00000022665.15	chr16	45062137	45062162	26	*	chr16:45062136-45062162	0	-	Distal Intergenic	16	45093612	45128077	34466	1	ENSMUST00000099498.9	-31450	Ccdc80	protein_coding
ENSMUSG00000081303.2	chr16	45427229	45427251	23	*	chr16:45427228-45427251	0	-	Promoter (2-3kb)	16	45426845	45429506	2662	2	ENSMUST00000121567.2	2255	Gm16011	processed_pseudogene
ENSMUSG00000095796.1	chr16	46219122	46219171	50	*	chr16:46219121-46219171	0	+	Promoter (<=1kb)	16	46219836	46219967	132	1	ENSMUST00000179464.1	-665	Gm26297	snoRNA
ENSMUSG00000022656.15	chr16	46496570	46496603	34	*	chr16:46496569-46496603	0	-	Promoter (<=1kb)	16	46435979	46496852	60874	2	ENSMUST00000096052.8	249	Nectin3	protein_coding
ENSMUSG00000022656.15	chr16	46496776	46496812	37	*	chr16:46496775-46496812	0	-	Promoter (<=1kb)	16	46435979	46496852	60874	2	ENSMUST00000096052.8	40	Nectin3	protein_coding
ENSMUSG00000022656.15	chr16	46497005	46497026	22	*	chr16:46497004-46497026	0	-	Promoter (<=1kb)	16	46447169	46496967	49799	2	ENSMUST00000023334.14	-38	Nectin3	protein_coding
ENSMUSG00000116915.1	chr16	46610059	46610082	24	*	chr16:46610058-46610082	0	-	Distal Intergenic	16	46537835	46539032	1198	1	ENSMUST00000231611.1	72224	Gm17900	processed_pseudogene
ENSMUSG00000116915.1	chr16	46616889	46616912	24	*	chr16:46616888-46616912	0	+	Distal Intergenic	16	46537835	46539032	1198	1	ENSMUST00000231611.1	79054	Gm17900	processed_pseudogene
ENSMUSG00000116915.1	chr16	46616922	46616982	61	*	chr16:46616921-46616982	0	+	Distal Intergenic	16	46537835	46539032	1198	1	ENSMUST00000231611.1	79087	Gm17900	processed_pseudogene
ENSMUSG00000081624.1	chr16	46813998	46814051	54	*	chr16:46813997-46814051	0	-	Distal Intergenic	16	47074198	47076035	1838	1	ENSMUST00000117218.1	-260147	Gm6912	processed_pseudogene
ENSMUSG00000081624.1	chr16	47094998	47095021	24	*	chr16:47094997-47095021	0	+	Distal Intergenic	16	47074198	47076035	1838	1	ENSMUST00000117218.1	20800	Gm6912	processed_pseudogene
ENSMUSG00000087732.1	chr16	47423997	47424032	36	*	chr16:47423996-47424032	0	-	Distal Intergenic	16	47506319	47506425	107	2	ENSMUST00000157107.1	82393	Gm24651	snRNA
ENSMUSG00000087732.1	chr16	47450546	47450576	31	*	chr16:47450545-47450576	0	+	Distal Intergenic	16	47506319	47506425	107	2	ENSMUST00000157107.1	55849	Gm24651	snRNA
ENSMUSG00000087732.1	chr16	47546312	47546362	51	*	chr16:47546311-47546362	0	-	Distal Intergenic	16	47506319	47506425	107	2	ENSMUST00000157107.1	-39887	Gm24651	snRNA
ENSMUSG00000088083.1	chr16	47703263	47703311	49	*	chr16:47703262-47703311	0	+	Distal Intergenic	16	47758440	47758671	232	1	ENSMUST00000157458.1	-55129	Gm25339	misc_RNA
ENSMUSG00000067716.3	chr16	47938812	47938842	31	*	chr16:47938811-47938842	0	-	Distal Intergenic	16	48072997	48074182	1186	1	ENSMUST00000088296.3	-134155	Gm7275	processed_pseudogene
ENSMUSG00000067716.3	chr16	48033890	48033908	19	*	chr16:48033889-48033908	0	-	Distal Intergenic	16	48072997	48074182	1186	1	ENSMUST00000088296.3	-39089	Gm7275	processed_pseudogene
ENSMUSG00000048164.9	chr16	48206576	48206656	81	*	chr16:48206575-48206656	0	-	Distal Intergenic	16	48218605	48219201	597	1	ENSMUST00000062591.9	-11949	Gm7204	processed_pseudogene
ENSMUSG00000116889.1	chr16	48361218	48361242	25	*	chr16:48361217-48361242	0	+	Distal Intergenic	16	48368642	48368752	111	1	ENSMUST00000231810.1	-7400	Gm49771	processed_pseudogene
ENSMUSG00000116889.1	chr16	48384457	48384486	30	*	chr16:48384456-48384486	0	-	Distal Intergenic	16	48368642	48368752	111	1	ENSMUST00000231810.1	15815	Gm49771	processed_pseudogene
ENSMUSG00000022652.7	chr16	48460998	48461015	18	*	chr16:48460997-48461015	0	-	Intron (ENSMUST00000023330.7/ENSMUSG00000022652.7, intron 8 of 26)	16	48431237	48630900	199664	1	ENSMUST00000023330.7	29761	Morc1	protein_coding
ENSMUSG00000116640.1	chr16	48597715	48597755	41	*	chr16:48597714-48597755	0	+	Intron (ENSMUST00000023330.7/ENSMUSG00000022652.7, intron 20 of 26)	16	48749400	48750448	1049	2	ENSMUST00000231404.1	152693	Gm8670	processed_pseudogene
ENSMUSG00000032965.11	chr16	49581556	49581609	54	*	chr16:49581555-49581609	0	+	Distal Intergenic	16	49699233	49765126	65894	1	ENSMUST00000046777.10	-117624	Ift57	protein_coding
ENSMUSG00000032965.11	chr16	49707802	49707829	28	*	chr16:49707801-49707829	0	+	Intron (ENSMUST00000046777.10/ENSMUSG00000032965.11, intron 4 of 10)	16	49699304	49764117	64814	1	ENSMUST00000142682.8	8498	Ift57	protein_coding
ENSMUSG00000098028.1	chr16	50027380	50027394	15	*	chr16:50027379-50027394	0	-	Distal Intergenic	16	50111073	50112062	990	1	ENSMUST00000182962.1	-83679	Gm8824	processed_pseudogene
ENSMUSG00000098028.1	chr16	50072889	50072915	27	*	chr16:50072888-50072915	0	+	Distal Intergenic	16	50111073	50112062	990	1	ENSMUST00000182962.1	-38158	Gm8824	processed_pseudogene
ENSMUSG00000022641.15	chr16	50343063	50343105	43	*	chr16:50343062-50343105	0	+	Intron (ENSMUST00000138166.7/ENSMUSG00000022641.15, intron 2 of 16)	16	50197159	50330993	133835	2	ENSMUST00000114488.7	-12070	Bbx	protein_coding
ENSMUSG00000022641.15	chr16	50343125	50343167	43	*	chr16:50343124-50343167	0	+	Intron (ENSMUST00000138166.7/ENSMUSG00000022641.15, intron 2 of 16)	16	50197159	50330993	133835	2	ENSMUST00000114488.7	-12132	Bbx	protein_coding
ENSMUSG00000097694.8	chr16	50550768	50550793	26	*	chr16:50550767-50550793	0	+	Intron (ENSMUST00000180509.8/ENSMUSG00000097694.8, intron 4 of 5)	16	50526304	50559459	33156	1	ENSMUST00000180509.8	24464	G730013B05Rik	lincRNA
ENSMUSG00000083692.1	chr16	50652544	50652570	27	*	chr16:50652543-50652570	0	+	Intron (ENSMUST00000231324.1/ENSMUSG00000116848.1, intron 4 of 4)	16	50665008	50666346	1339	2	ENSMUST00000122140.1	13776	Gm9575	processed_pseudogene
ENSMUSG00000083692.1	chr16	50669290	50669315	26	*	chr16:50669289-50669315	0	+	Promoter (2-3kb)	16	50665008	50666346	1339	2	ENSMUST00000122140.1	-2944	Gm9575	processed_pseudogene
ENSMUSG00000098482.1	chr16	50698525	50698558	34	*	chr16:50698524-50698558	0	+	Distal Intergenic	16	50727132	50727245	114	1	ENSMUST00000184880.1	-28574	Mir6363	miRNA
ENSMUSG00000098482.1	chr16	50708917	50708982	66	*	chr16:50708916-50708982	0	-	Distal Intergenic	16	50727132	50727245	114	1	ENSMUST00000184880.1	-18150	Mir6363	miRNA
ENSMUSG00000098482.1	chr16	50726318	50726357	40	*	chr16:50726317-50726357	0	+	Promoter (<=1kb)	16	50727132	50727245	114	1	ENSMUST00000184880.1	-775	Mir6363	miRNA
ENSMUSG00000092276.2	chr16	50776105	50776124	20	*	chr16:50776104-50776124	0	+	Distal Intergenic	16	50783409	50784091	683	1	ENSMUST00000173461.2	-7285	1700116B05Rik	lincRNA
ENSMUSG00000094301.1	chr16	50900092	50900126	35	*	chr16:50900091-50900126	0	+	Distal Intergenic	16	50920542	50920648	107	2	ENSMUST00000178157.1	20522	Gm24925	snRNA
ENSMUSG00000094301.1	chr16	50905441	50905463	23	*	chr16:50905440-50905463	0	-	Distal Intergenic	16	50920542	50920648	107	2	ENSMUST00000178157.1	15185	Gm24925	snRNA
ENSMUSG00000094301.1	chr16	50944854	50944874	21	*	chr16:50944853-50944874	0	+	Distal Intergenic	16	50920542	50920648	107	2	ENSMUST00000178157.1	-24206	Gm24925	snRNA
ENSMUSG00000116706.1	chr16	51055124	51055147	24	*	chr16:51055123-51055147	0	-	Distal Intergenic	16	51051130	51053004	1875	1	ENSMUST00000231893.1	3994	Gm32431	lincRNA
ENSMUSG00000116706.1	chr16	51115474	51115493	20	*	chr16:51115473-51115493	0	-	Distal Intergenic	16	51051130	51053004	1875	1	ENSMUST00000231893.1	64344	Gm32431	lincRNA
ENSMUSG00000116855.1	chr16	51637794	51637818	25	*	chr16:51637793-51637818	0	+	Distal Intergenic	16	51416634	51416948	315	2	ENSMUST00000232313.1	-220846	Gm49608	processed_pseudogene
ENSMUSG00000116725.1	chr16	51905178	51905229	52	*	chr16:51905177-51905229	0	+	Distal Intergenic	16	51980376	51987287	6912	2	ENSMUST00000232339.1	82058	Gm29686	processed_transcript
ENSMUSG00000116725.1	chr16	51992762	51992787	26	*	chr16:51992761-51992787	0	+	Distal Intergenic	16	51980376	51987287	6912	2	ENSMUST00000232339.1	-5475	Gm29686	processed_transcript
ENSMUSG00000116689.1	chr16	52879344	52879368	25	*	chr16:52879343-52879368	0	+	Intron (ENSMUST00000231992.1/ENSMUSG00000116689.1, intron 2 of 5)	16	52829123	52971874	142752	1	ENSMUST00000231992.1	50221	4930405D01Rik	lincRNA
ENSMUSG00000116977.1	chr16	53468308	53468334	27	*	chr16:53468307-53468334	0	-	Distal Intergenic	16	53479282	53479684	403	2	ENSMUST00000232102.1	11350	Gm49637	processed_pseudogene
ENSMUSG00000116629.1	chr16	53588807	53588843	37	*	chr16:53588806-53588843	0	-	Distal Intergenic	16	53619529	53620067	539	2	ENSMUST00000231266.1	31224	Gm49638	processed_pseudogene
ENSMUSG00000116629.1	chr16	53633656	53633681	26	*	chr16:53633655-53633681	0	-	Distal Intergenic	16	53619529	53620067	539	2	ENSMUST00000231266.1	-13589	Gm49638	processed_pseudogene
ENSMUSG00000080508.1	chr16	53762675	53762747	73	*	chr16:53762674-53762747	0	+	Distal Intergenic	16	53885370	53885434	65	1	ENSMUST00000116858.1	-122623	Gm25041	miRNA
ENSMUSG00000080508.1	chr16	53878483	53878548	66	*	chr16:53878482-53878548	0	-	Distal Intergenic	16	53885370	53885434	65	1	ENSMUST00000116858.1	-6822	Gm25041	miRNA
ENSMUSG00000116912.1	chr16	53978120	53978147	28	*	chr16:53978119-53978147	0	+	Distal Intergenic	16	53983928	53986084	2157	1	ENSMUST00000232039.1	-5781	Gm5487	processed_pseudogene
ENSMUSG00000116912.1	chr16	54071465	54071507	43	*	chr16:54071464-54071507	0	-	Distal Intergenic	16	53983928	53986084	2157	1	ENSMUST00000232039.1	87537	Gm5487	processed_pseudogene
ENSMUSG00000116567.1	chr16	54172891	54172915	25	*	chr16:54172890-54172915	0	-	Distal Intergenic	16	54350124	54350328	205	2	ENSMUST00000231856.1	177413	Gm49639	processed_pseudogene
ENSMUSG00000116567.1	chr16	54340615	54340659	45	*	chr16:54340614-54340659	0	-	Distal Intergenic	16	54350124	54350328	205	2	ENSMUST00000231856.1	9669	Gm49639	processed_pseudogene
ENSMUSG00000064727.1	chr16	54406139	54406162	24	*	chr16:54406138-54406162	0	+	Distal Intergenic	16	54354462	54354593	132	1	ENSMUST00000082793.1	51677	Gm25853	snoRNA
ENSMUSG00000116662.1	chr16	54571251	54571316	66	*	chr16:54571250-54571316	0	-	Distal Intergenic	16	54582791	54583197	407	2	ENSMUST00000232022.1	11881	Gm46541	processed_pseudogene
ENSMUSG00000116727.1	chr16	54732799	54732819	21	*	chr16:54732798-54732819	0	+	Distal Intergenic	16	54826498	54827894	1397	2	ENSMUST00000231721.1	95075	Gm8881	processed_pseudogene
ENSMUSG00000116727.1	chr16	54743846	54743908	63	*	chr16:54743845-54743908	0	+	Distal Intergenic	16	54826498	54827894	1397	2	ENSMUST00000231721.1	83986	Gm8881	processed_pseudogene
ENSMUSG00000064549.1	chr16	55000530	55000610	81	*	chr16:55000529-55000610	0	+	Distal Intergenic	16	54972431	54972537	107	1	ENSMUST00000082615.1	28099	Gm22977	snRNA
ENSMUSG00000064549.1	chr16	55000619	55000640	22	*	chr16:55000618-55000640	0	+	Distal Intergenic	16	54972431	54972537	107	1	ENSMUST00000082615.1	28188	Gm22977	snRNA
ENSMUSG00000064310.10	chr16	55288949	55289019	71	*	chr16:55288948-55289019	0	-	Intron (ENSMUST00000143914.7/ENSMUSG00000064310.10, intron 1 of 12)	16	55225175	55283237	58063	2	ENSMUST00000036412.3	-5712	Zpld1	protein_coding
ENSMUSG00000064310.10	chr16	55307475	55307524	50	*	chr16:55307474-55307524	0	+	Distal Intergenic	16	55225175	55297986	72812	2	ENSMUST00000143914.7	-9489	Zpld1	protein_coding
ENSMUSG00000093292.1	chr16	55513965	55513997	33	*	chr16:55513964-55513997	0	-	Distal Intergenic	16	55494731	55494797	67	1	ENSMUST00000175551.1	19234	Mir5118	miRNA
ENSMUSG00000094020.1	chr16	55599279	55599303	25	*	chr16:55599278-55599303	0	-	Distal Intergenic	16	55594782	55594888	107	2	ENSMUST00000179948.1	-4391	Gm23003	snRNA
ENSMUSG00000094020.1	chr16	55599433	55599463	31	*	chr16:55599432-55599463	0	+	Distal Intergenic	16	55594782	55594888	107	2	ENSMUST00000179948.1	-4545	Gm23003	snRNA
ENSMUSG00000094020.1	chr16	55599492	55599516	25	*	chr16:55599491-55599516	0	+	Distal Intergenic	16	55594782	55594888	107	2	ENSMUST00000179948.1	-4604	Gm23003	snRNA
ENSMUSG00000035356.17	chr16	55846031	55846098	68	*	chr16:55846030-55846098	0	+	Intron (ENSMUST00000099705.4/ENSMUSG00000075033.4, intron 5 of 5)	16	55811375	55838899	27525	2	ENSMUST00000114457.7	-7132	Nfkbiz	protein_coding
ENSMUSG00000116826.1	chr16	56174218	56174252	35	*	chr16:56174217-56174252	0	-	Intron (ENSMUST00000089360.9/ENSMUSG00000052917.15, intron 15 of 22)	16	56149166	56149562	397	2	ENSMUST00000231653.1	-24656	Gm49682	processed_pseudogene
ENSMUSG00000035270.15	chr16	56193816	56193839	24	*	chr16:56193815-56193839	0	-	Distal Intergenic	16	56204313	56271160	66848	1	ENSMUST00000160116.7	-10474	Impg2	protein_coding
ENSMUSG00000116998.1	chr16	56367189	56367219	31	*	chr16:56367188-56367219	0	-	Distal Intergenic	16	56335586	56337378	1793	2	ENSMUST00000231232.1	-29811	Gm21050	processed_pseudogene
ENSMUSG00000035258.15	chr16	56414045	56414092	48	*	chr16:56414044-56414092	0	+	Distal Intergenic	16	56477883	56689163	211281	1	ENSMUST00000231832.1	-63791	Abi3bp	protein_coding
ENSMUSG00000035258.15	chr16	56529790	56529837	48	*	chr16:56529789-56529837	0	-	Intron (ENSMUST00000231832.1/ENSMUSG00000035258.15, intron 1 of 26)	16	56477900	56690135	212236	1	ENSMUST00000096012.10	51890	Abi3bp	protein_coding
ENSMUSG00000035258.15	chr16	56540567	56540617	51	*	chr16:56540566-56540617	0	+	Intron (ENSMUST00000231832.1/ENSMUSG00000035258.15, intron 2 of 26)	16	56477900	56690135	212236	1	ENSMUST00000096012.10	62667	Abi3bp	protein_coding
ENSMUSG00000082485.1	chr16	56763420	56763462	43	*	chr16:56763419-56763462	0	+	Intron (ENSMUST00000023437.4/ENSMUSG00000022755.4, intron 6 of 15)	16	56758265	56758901	637	1	ENSMUST00000120470.1	5155	Gm15693	processed_pseudogene
ENSMUSG00000109588.1	chr16	56946554	56946576	23	*	chr16:56946553-56946576	0	-	Distal Intergenic	16	56914344	56928061	13718	2	ENSMUST00000210579.1	-18493	Lnp1	protein_coding
ENSMUSG00000116877.1	chr16	57333091	57333109	19	*	chr16:57333090-57333109	0	-	Promoter (1-2kb)	16	57331951	57335432	3482	1	ENSMUST00000231497.1	1140	4921517D16Rik	antisense
ENSMUSG00000035107.13	chr16	58408791	58408821	31	*	chr16:58408790-58408821	0	-	Promoter (<=1kb)	16	58408443	58469727	61285	1	ENSMUST00000046663.7	348	Dcbld2	protein_coding
ENSMUSG00000116579.1	chr16	58656459	58656481	23	*	chr16:58656458-58656481	0	-	Promoter (1-2kb)	16	58651490	58655244	3755	2	ENSMUST00000231734.1	-1215	Gm49701	lincRNA
ENSMUSG00000060663.6	chr16	58830486	58830515	30	*	chr16:58830485-58830515	0	+	Distal Intergenic	16	58823662	58826782	3121	2	ENSMUST00000079955.5	-3704	Olfr175	protein_coding
ENSMUSG00000063137.5	chr16	58857563	58857618	56	*	chr16:58857562-58857618	0	-	Distal Intergenic	16	58872219	58873148	930	2	ENSMUST00000072853.2	15530	Olfr177	protein_coding
ENSMUSG00000044029.6	chr16	58894270	58894295	26	*	chr16:58894269-58894295	0	-	Promoter (2-3kb)	16	58888308	58892063	3756	2	ENSMUST00000215032.1	-2207	Olfr178	protein_coding
ENSMUSG00000108662.3	chr16	59054561	59054606	46	*	chr16:59054560-59054606	0	-	Promoter (<=1kb)	16	59046861	59054202	7342	2	ENSMUST00000205766.2	-359	Olfr188-ps1	transcribed_unprocessed_pseudogene
ENSMUSG00000096695.3	chr16	59165567	59165606	40	*	chr16:59165566-59165606	0	-	Promoter (2-3kb)	16	59167212	59168141	930	2	ENSMUST00000077027.1	2535	Olfr196	protein_coding
ENSMUSG00000074996.4	chr16	59221032	59221083	52	*	chr16:59221031-59221083	0	+	Promoter (1-2kb)	16	59214134	59219767	5634	2	ENSMUST00000214186.1	-1265	Olfr199	protein_coding
ENSMUSG00000074996.4	chr16	59227230	59227288	59	*	chr16:59227229-59227288	0	+	Distal Intergenic	16	59214134	59219767	5634	2	ENSMUST00000214186.1	-7463	Olfr199	protein_coding
ENSMUSG00000094422.3	chr16	59335584	59335649	66	*	chr16:59335583-59335649	0	+	Distal Intergenic	16	59328005	59331138	3134	2	ENSMUST00000213910.1	-4446	Olfr205	protein_coding
ENSMUSG00000066257.4	chr16	59343039	59343061	23	*	chr16:59343038-59343061	0	-	Promoter (2-3kb)	16	59344722	59345726	1005	2	ENSMUST00000084791.3	2665	Olfr206	protein_coding
ENSMUSG00000095706.3	chr16	59356241	59356292	52	*	chr16:59356240-59356292	0	+	Distal Intergenic	16	59361299	59362216	918	2	ENSMUST00000055868.3	5924	Olfr209	protein_coding
ENSMUSG00000095706.3	chr16	59357389	59357427	39	*	chr16:59357388-59357427	0	+	Distal Intergenic	16	59361299	59362216	918	2	ENSMUST00000055868.3	4789	Olfr209	protein_coding
ENSMUSG00000074991.5	chr16	59408367	59408412	46	*	chr16:59408366-59408412	0	+	Promoter (1-2kb)	16	59407332	59464504	57173	1	ENSMUST00000114341.3	1035	Gabrr3	protein_coding
ENSMUSG00000022722.18	chr16	59648575	59648597	23	*	chr16:59648574-59648597	0	+	Intron (ENSMUST00000232158.1/ENSMUSG00000116894.1, intron 1 of 2)	16	59613328	59639391	26064	2	ENSMUST00000099646.9	-9184	Arl6	protein_coding
ENSMUSG00000022722.18	chr16	59728340	59728386	47	*	chr16:59728339-59728386	0	-	Intron (ENSMUST00000068860.12/ENSMUSG00000055540.15, intron 14 of 17)	16	59613328	59639391	26064	2	ENSMUST00000099646.9	-88949	Arl6	protein_coding
ENSMUSG00000096535.1	chr16	60053599	60053623	25	*	chr16:60053598-60053623	0	+	Intron (ENSMUST00000068860.12/ENSMUSG00000055540.15, intron 6 of 17)	16	60369054	60369163	110	2	ENSMUST00000179691.1	315540	Gm24755	miRNA
ENSMUSG00000096535.1	chr16	60188308	60188338	31	*	chr16:60188307-60188338	0	-	Intron (ENSMUST00000068860.12/ENSMUSG00000055540.15, intron 5 of 17)	16	60369054	60369163	110	2	ENSMUST00000179691.1	180825	Gm24755	miRNA
ENSMUSG00000096535.1	chr16	60213210	60213234	25	*	chr16:60213209-60213234	0	-	Intron (ENSMUST00000068860.12/ENSMUSG00000055540.15, intron 4 of 17)	16	60369054	60369163	110	2	ENSMUST00000179691.1	155929	Gm24755	miRNA
ENSMUSG00000087636.1	chr16	60472751	60472772	22	*	chr16:60472750-60472772	0	-	Intron (ENSMUST00000068860.12/ENSMUSG00000055540.15, intron 2 of 17)	16	60397920	60398322	403	2	ENSMUST00000131499.1	-74429	Gm4660	processed_pseudogene
ENSMUSG00000098819.1	chr16	60690130	60690179	50	*	chr16:60690129-60690179	0	+	Distal Intergenic	16	60699179	60699291	113	2	ENSMUST00000184926.1	9112	Gm27784	miRNA
ENSMUSG00000091459.1	chr16	61094218	61094241	24	*	chr16:61094217-61094241	0	-	Distal Intergenic	16	61105150	61105408	259	1	ENSMUST00000169811.1	-10909	Gm17054	processed_pseudogene
ENSMUSG00000116956.1	chr16	61246672	61246697	26	*	chr16:61246671-61246697	0	+	Distal Intergenic	16	61358837	61359252	416	1	ENSMUST00000232291.1	-112140	Gm49610	processed_pseudogene
ENSMUSG00000116619.1	chr16	61972910	61972954	45	*	chr16:61972909-61972954	0	-	Distal Intergenic	16	62097461	62104929	7469	1	ENSMUST00000232249.1	-124507	Gm49615	lincRNA
ENSMUSG00000116619.1	chr16	62064334	62064357	24	*	chr16:62064333-62064357	0	-	Distal Intergenic	16	62097461	62104929	7469	1	ENSMUST00000232249.1	-33104	Gm49615	lincRNA
ENSMUSG00000118558.1	chr16	62294480	62294528	49	*	chr16:62294479-62294528	0	+	Distal Intergenic	16	62483808	62483949	142	2	ENSMUST00000239089.1	189421	CT010569.1	processed_pseudogene
ENSMUSG00000118558.1	chr16	62302980	62303016	37	*	chr16:62302979-62303016	0	+	Distal Intergenic	16	62483808	62483949	142	2	ENSMUST00000239089.1	180933	CT010569.1	processed_pseudogene
ENSMUSG00000116962.1	chr16	62654394	62654414	21	*	chr16:62654393-62654414	0	+	Distal Intergenic	16	62601383	62602481	1099	1	ENSMUST00000232576.1	53011	Gm19000	processed_pseudogene
ENSMUSG00000085783.3	chr16	62690122	62690143	22	*	chr16:62690121-62690143	0	+	Distal Intergenic	16	62717037	62718450	1414	1	ENSMUST00000122292.1	-26894	Gm9816	processed_pseudogene
ENSMUSG00000085783.3	chr16	62697439	62697458	20	*	chr16:62697438-62697458	0	-	Distal Intergenic	16	62717037	62718450	1414	1	ENSMUST00000122292.1	-19579	Gm9816	processed_pseudogene
ENSMUSG00000116574.1	chr16	63013059	63013097	39	*	chr16:63013058-63013097	0	-	Intron (ENSMUST00000231727.1/ENSMUSG00000116574.1, intron 2 of 4)	16	63003438	63108522	105085	1	ENSMUST00000231727.1	9621	Gm18870	lincRNA
ENSMUSG00000116574.1	chr16	63039693	63039722	30	*	chr16:63039692-63039722	0	+	Intron (ENSMUST00000231727.1/ENSMUSG00000116574.1, intron 3 of 4)	16	63003438	63108522	105085	1	ENSMUST00000231727.1	36255	Gm18870	lincRNA
ENSMUSG00000116612.1	chr16	63114347	63114412	66	*	chr16:63114346-63114412	0	-	Promoter (2-3kb)	16	63111690	63112185	496	1	ENSMUST00000231788.1	2657	Gm49621	processed_pseudogene
ENSMUSG00000116612.1	chr16	63152212	63152255	44	*	chr16:63152211-63152255	0	+	Distal Intergenic	16	63111690	63112185	496	1	ENSMUST00000231788.1	40522	Gm49621	processed_pseudogene
ENSMUSG00000116871.1	chr16	63235654	63235685	32	*	chr16:63235653-63235685	0	+	Distal Intergenic	16	63211290	63217442	6153	2	ENSMUST00000231373.1	-18212	Gm33912	lincRNA
ENSMUSG00000116871.1	chr16	63284815	63284856	42	*	chr16:63284814-63284856	0	-	Distal Intergenic	16	63211290	63217442	6153	2	ENSMUST00000231373.1	-67373	Gm33912	lincRNA
ENSMUSG00000116752.1	chr16	63375190	63375214	25	*	chr16:63375189-63375214	0	-	Distal Intergenic	16	63468501	63492117	23617	2	ENSMUST00000231817.1	116903	Gm49622	lincRNA
ENSMUSG00000052504.7	chr16	63856973	63857004	32	*	chr16:63856972-63857004	0	+	Intron (ENSMUST00000064405.7/ENSMUSG00000052504.7, intron 1 of 16)	16	63546105	63864080	317976	2	ENSMUST00000232049.1	7076	Epha3	protein_coding
ENSMUSG00000116722.1	chr16	64186650	64186697	48	*	chr16:64186649-64186697	0	+	Distal Intergenic	16	63954086	63955130	1045	2	ENSMUST00000231945.1	-231520	Gm49627	processed_pseudogene
ENSMUSG00000068167.6	chr16	64482556	64482607	52	*	chr16:64482555-64482607	0	-	Intron (ENSMUST00000209382.2/ENSMUSG00000068167.6, intron 2 of 2)	16	64477813	64479148	1336	2	ENSMUST00000089279.4	-3408	Csnka2ip	protein_coding
